model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature_index,feature,lime_weight,abs_lime_weight,original_feature_value,model_input_feature_value,lime_rule
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,2,2,MajorAxisLength,0.08937807608582814,0.08937807608582814,276.7030457026375,276.7030457026375,253.07 < MajorAxisLength <= 296.52
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,3,12,ShapeFactor1,0.08032566448941786,0.08032566448941786,0.0069837471467816,0.0069837471467816,0.01 < ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,4,8,Extent,-0.06581130948649604,0.06581130948649604,0.7901759004427427,0.7901759004427427,Extent > 0.79
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,5,15,ShapeFactor4,-0.04086227848652125,0.04086227848652125,0.9943847141528392,0.9943847141528392,0.99 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,6,11,Compactness,0.03934290398591887,0.03934290398591887,0.8117154944751649,0.8117154944751649,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,7,6,ConvexArea,0.02170390020836069,0.02170390020836069,40152.0,40152.0,36678.00 < ConvexArea <= 45131.50
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,8,4,AspectRation,0.021301976700307132,0.021301976700307132,1.5091998989071154,1.5091998989071154,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,9,13,ShapeFactor2,-0.020812386461631055,0.020812386461631055,0.0018701808862145,0.0018701808862145,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,10,14,ShapeFactor3,0.0203293448332699,0.0203293448332699,0.6588820439710613,0.6588820439710613,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,11,5,Eccentricity,-0.02002736580787584,0.02002736580787584,0.7489710265449491,0.7489710265449491,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,12,0,Area,0.009278491486852891,0.009278491486852891,39621.0,39621.0,36275.75 < Area <= 44606.50
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,13,7,EquivDiameter,0.006296035035377812,0.006296035035377812,224.60414956530053,224.60414956530053,214.91 < EquivDiameter <= 238.32
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,14,9,Solidity,-0.00374841311598197,0.00374841311598197,0.9867752540346684,0.9867752540346684,0.99 < Solidity <= 0.99
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,15,3,MinorAxisLength,0.001641497286024175,0.001641497286024175,183.3441984080516,183.3441984080516,175.86 < MinorAxisLength <= 192.53
decision_tree,Decision Tree,unscaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,3,DERMASON,16,10,roundness,-0.0011123840731382738,0.0011123840731382738,0.9106726790433178,0.9106726790433178,0.88 < roundness <= 0.92
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,1,1,Perimeter,0.11393056261075359,0.11393056261075359,755.262,755.262,703.03 < Perimeter <= 793.88
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,2,3,MinorAxisLength,0.08844371795344919,0.08844371795344919,174.2631647465524,174.2631647465524,MinorAxisLength <= 175.86
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,3,2,MajorAxisLength,0.08519858431698371,0.08519858431698371,294.8817146401059,294.8817146401059,253.07 < MajorAxisLength <= 296.52
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,4,12,ShapeFactor1,0.04913825354636275,0.04913825354636275,0.007354025503519,0.007354025503519,ShapeFactor1 > 0.01
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,5,8,Extent,0.042313222597275144,0.042313222597275144,0.6894903363367494,0.6894903363367494,Extent <= 0.72
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,6,13,ShapeFactor2,0.040798412999277736,0.040798412999277736,0.001563792702052,0.001563792702052,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,7,5,Eccentricity,-0.040099196823892506,0.040099196823892506,0.8067011917869991,0.8067011917869991,0.76 < Eccentricity <= 0.81
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,8,14,ShapeFactor3,0.03661777872744406,0.03661777872744406,0.5871338829314878,0.5871338829314878,0.58 < ShapeFactor3 <= 0.64
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,9,10,roundness,0.034529685148278096,0.034529685148278096,0.8833591398874561,0.8833591398874561,0.83 < roundness <= 0.88
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,10,11,Compactness,0.028924101222394184,0.028924101222394184,0.7662466201762249,0.7662466201762249,0.76 < Compactness <= 0.80
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,11,7,EquivDiameter,-0.02604251994404947,0.02604251994404947,225.9521171947512,225.9521171947512,214.91 < EquivDiameter <= 238.32
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,12,4,AspectRation,0.021234032206339504,0.021234032206339504,1.6921632008059797,1.6921632008059797,1.55 < AspectRation <= 1.70
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,13,9,Solidity,-0.016967094922325517,0.016967094922325517,0.9846040515653776,0.9846040515653776,Solidity <= 0.99
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,14,6,ConvexArea,0.012776470645549076,0.012776470645549076,40725.0,40725.0,36678.00 < ConvexArea <= 45131.50
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,15,15,ShapeFactor4,0.009699675069825352,0.009699675069825352,0.9935263506429898,0.9935263506429898,ShapeFactor4 <= 0.99
decision_tree,Decision Tree,unscaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,3,DERMASON,16,0,Area,-0.007192906032041106,0.007192906032041106,40098.0,40098.0,36275.75 < Area <= 44606.50
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,1,1,Perimeter,0.08233398923047916,0.08233398923047916,750.526,750.526,703.03 < Perimeter <= 793.88
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,2,0,Area,-0.05540046875545863,0.05540046875545863,40204.0,40204.0,36275.75 < Area <= 44606.50
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,3,13,ShapeFactor2,0.04479338869469984,0.04479338869469984,0.0018687561235554,0.0018687561235554,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,4,11,Compactness,-0.02787607886714231,0.02787607886714231,0.8134873669679351,0.8134873669679351,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,8,Extent,-0.025220936827399443,0.025220936827399443,0.7790868924889544,0.7790868924889544,0.76 < Extent <= 0.79
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,6,14,ShapeFactor3,0.0219841041838585,0.0219841041838585,0.6617616962164241,0.6617616962164241,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,7,9,Solidity,-0.02033387412055348,0.02033387412055348,0.9890282902829028,0.9890282902829028,0.99 < Solidity <= 0.99
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,8,4,AspectRation,0.01985851752681219,0.01985851752681219,1.5082367974700348,1.5082367974700348,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,9,3,MinorAxisLength,0.0192307389432139,0.0192307389432139,184.4035791473984,184.4035791473984,175.86 < MinorAxisLength <= 192.53
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,10,15,ShapeFactor4,0.01705130193244948,0.01705130193244948,0.9980933413897976,0.9980933413897976,ShapeFactor4 > 1.00
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,11,12,ShapeFactor1,-0.012974039056798333,0.012974039056798333,0.006917825680412,0.006917825680412,0.01 < ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,12,5,Eccentricity,0.012715813027161049,0.012715813027161049,0.7485964925983473,0.7485964925983473,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,13,7,EquivDiameter,0.011137638120512841,0.011137638120512841,226.25057493083293,226.25057493083293,214.91 < EquivDiameter <= 238.32
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,14,6,ConvexArea,0.010299119217807283,0.010299119217807283,40650.0,40650.0,36678.00 < ConvexArea <= 45131.50
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,15,2,MajorAxisLength,0.00548111007436178,0.00548111007436178,278.12426365528427,278.12426365528427,253.07 < MajorAxisLength <= 296.52
decision_tree,Decision Tree,unscaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,16,10,roundness,0.0014994907103180115,0.0014994907103180115,0.8969074773818111,0.8969074773818111,0.88 < roundness <= 0.92
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,1,Perimeter,0.10125456748525637,0.10125456748525637,746.391,746.391,703.03 < Perimeter <= 793.88
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,14,ShapeFactor3,-0.06731110640641423,0.06731110640641423,0.7150295578048644,0.7150295578048644,ShapeFactor3 > 0.70
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,11,Compactness,0.049132016461290215,0.049132016461290215,0.8455942039801742,0.8455942039801742,Compactness > 0.83
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,4,8,Extent,0.04865205535387874,0.04865205535387874,0.7997542754097061,0.7997542754097061,Extent > 0.79
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,5,5,Eccentricity,-0.044719737731610434,0.044719737731610434,0.6963871204596195,0.6963871204596195,Eccentricity <= 0.72
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,6,3,MinorAxisLength,0.029359250227959762,0.029359250227959762,192.38909798866547,192.38909798866547,175.86 < MinorAxisLength <= 192.53
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,7,15,ShapeFactor4,0.028854119527776143,0.028854119527776143,0.9963258912205788,0.9963258912205788,0.99 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,8,10,roundness,0.028818265017161677,0.028818265017161677,0.910346468815673,0.910346468815673,0.88 < roundness <= 0.92
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,9,6,ConvexArea,-0.02609466426314923,0.02609466426314923,40848.0,40848.0,36678.00 < ConvexArea <= 45131.50
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,10,13,ShapeFactor2,0.02573630233818951,0.02573630233818951,0.0020948647862681,0.0020948647862681,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,11,2,MajorAxisLength,0.018106235066763576,0.018106235066763576,268.0759661224964,268.0759661224964,253.07 < MajorAxisLength <= 296.52
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,12,0,Area,0.011853111584198344,0.011853111584198344,40358.0,40358.0,36275.75 < Area <= 44606.50
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,13,12,ShapeFactor1,0.011082530577881104,0.011082530577881104,0.0066424492324321,0.0066424492324321,0.01 < ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,14,7,EquivDiameter,-0.006614038537409459,0.006614038537409459,226.68348317956844,226.68348317956844,214.91 < EquivDiameter <= 238.32
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,15,9,Solidity,-0.005541132919063204,0.005541132919063204,0.9880043086564826,0.9880043086564826,0.99 < Solidity <= 0.99
decision_tree,Decision Tree,unscaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,16,4,AspectRation,-0.0011206537225207727,0.0011206537225207727,1.393405182128823,1.393405182128823,AspectRation <= 1.43
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,1,1,Perimeter,0.10283675692796268,0.10283675692796268,747.915,747.915,703.03 < Perimeter <= 793.88
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,2,10,roundness,0.06014981875511398,0.06014981875511398,0.9189510772586774,0.9189510772586774,roundness > 0.92
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,3,4,AspectRation,0.05253520544492124,0.05253520544492124,1.4791138754114983,1.4791138754114983,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,4,5,Eccentricity,0.04304131239478629,0.04304131239478629,0.7368277965758542,0.7368277965758542,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,9,Solidity,0.03274550810521295,0.03274550810521295,0.989358099937116,0.989358099937116,0.99 < Solidity <= 0.99
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,6,13,ShapeFactor2,0.03110971197058562,0.03110971197058562,0.0018974106934473,0.0018974106934473,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,7,12,ShapeFactor1,0.02629670382779035,0.02629670382779035,0.0068038522809763,0.0068038522809763,0.01 < ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,8,15,ShapeFactor4,0.02324218140258251,0.02324218140258251,0.994523303051443,0.994523303051443,0.99 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,9,11,Compactness,-0.021509002201534077,0.021509002201534077,0.8199864507510066,0.8199864507510066,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,10,3,MinorAxisLength,0.017939488195522463,0.017939488195522463,188.1656213441918,188.1656213441918,175.86 < MinorAxisLength <= 192.53
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,11,7,EquivDiameter,-0.016093091099440716,0.016093091099440716,228.21730174755936,228.21730174755936,214.91 < EquivDiameter <= 238.32
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,12,14,ShapeFactor3,0.013500387333460801,0.013500387333460801,0.672377779415233,0.672377779415233,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,13,2,MajorAxisLength,0.007023620739242134,0.007023620739242134,278.3183814056201,278.3183814056201,253.07 < MajorAxisLength <= 296.52
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,14,6,ConvexArea,0.002248362326803889,0.002248362326803889,41346.0,41346.0,36678.00 < ConvexArea <= 45131.50
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,15,8,Extent,0.001396516278294195,0.001396516278294195,0.7509684052064401,0.7509684052064401,0.72 < Extent <= 0.76
decision_tree,Decision Tree,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,16,0,Area,-0.0012831221127914956,0.0012831221127914956,40906.0,40906.0,36275.75 < Area <= 44606.50
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,1,10,roundness,0.09496111699622034,0.09496111699622034,0.9177132094651548,0.9177132094651548,roundness > 0.92
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,2,1,Perimeter,0.0792120090325707,0.0792120090325707,750.347,750.347,703.03 < Perimeter <= 793.88
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,3,13,ShapeFactor2,0.05047708667183207,0.05047708667183207,0.0019247763283026,0.0019247763283026,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,4,15,ShapeFactor4,0.03660291442300432,0.03660291442300432,0.9938328219827176,0.9938328219827176,0.99 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,5,2,MajorAxisLength,0.0278461236908569,0.0278461236908569,277.4685195765557,277.4685195765557,253.07 < MajorAxisLength <= 296.52
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,6,11,Compactness,-0.02694086328438039,0.02694086328438039,0.8246165603567075,0.8246165603567075,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,7,14,ShapeFactor3,0.02533981063764822,0.02533981063764822,0.6799924716145277,0.6799924716145277,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,8,3,MinorAxisLength,0.018773822375881818,0.018773822375881818,189.84732668183813,189.84732668183813,175.86 < MinorAxisLength <= 192.53
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,9,5,Eccentricity,0.017408652611355477,0.017408652611355477,0.7292830463418046,0.7292830463418046,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,10,4,AspectRation,0.017219232541953157,0.017219232541953157,1.4615350367380229,1.4615350367380229,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,11,0,Area,-0.01455447213183546,0.01455447213183546,41117.0,41117.0,36275.75 < Area <= 44606.50
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,12,9,Solidity,0.009252181380195929,0.009252181380195929,0.9908665895508,0.9908665895508,Solidity > 0.99
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,13,7,EquivDiameter,-0.008533999487737556,0.008533999487737556,228.8051362204872,228.8051362204872,214.91 < EquivDiameter <= 238.32
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,14,8,Extent,0.006270433299784606,0.006270433299784606,0.7628385899814472,0.7628385899814472,0.76 < Extent <= 0.79
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,15,6,ConvexArea,0.0030833939289610646,0.0030833939289610646,41496.0,41496.0,36678.00 < ConvexArea <= 45131.50
decision_tree,Decision Tree,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,16,12,ShapeFactor1,-0.0024595282041646,0.0024595282041646,0.0067482676162306,0.0067482676162306,0.01 < ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,1,10,roundness,0.09983936294908699,0.09983936294908699,0.9237538258163772,0.9237538258163772,roundness > 0.92
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,2,1,Perimeter,0.08463270882974365,0.08463270882974365,752.6039999999999,752.6039999999999,703.03 < Perimeter <= 793.88
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,3,14,ShapeFactor3,0.046601572483126665,0.046601572483126665,0.6613873880839164,0.6613873880839164,0.64 < ShapeFactor3 <= 0.70
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,4,12,ShapeFactor1,0.03983378626379568,0.03983378626379568,0.0067996630070769,0.0067996630070769,0.01 < ShapeFactor1 <= 0.01
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,5,11,Compactness,-0.03627235037726293,0.03627235037726293,0.813257270538614,0.813257270538614,0.80 < Compactness <= 0.83
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,6,15,ShapeFactor4,-0.030362238193878167,0.030362238193878167,0.9974523007005316,0.9974523007005316,1.00 < ShapeFactor4 <= 1.00
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,7,13,ShapeFactor2,0.025242169581061773,0.025242169581061773,0.0018347587626473,0.0018347587626473,0.00 < ShapeFactor2 <= 0.00
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,8,4,AspectRation,0.024705142099993704,0.024705142099993704,1.508121138490738,1.508121138490738,1.43 < AspectRation <= 1.55
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,9,3,MinorAxisLength,0.019530645003729658,0.019530645003729658,187.7286654233854,187.7286654233854,175.86 < MinorAxisLength <= 192.53
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,10,7,EquivDiameter,0.018802328481294487,0.018802328481294487,230.2474211020353,230.2474211020353,214.91 < EquivDiameter <= 238.32
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,11,5,Eccentricity,0.015434907932300231,0.015434907932300231,0.748551453883167,0.748551453883167,0.72 < Eccentricity <= 0.76
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,12,0,Area,0.013729316143744308,0.013729316143744308,41637.0,41637.0,36275.75 < Area <= 44606.50
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,13,6,ConvexArea,0.006402802215415421,0.006402802215415421,42017.0,42017.0,36678.00 < ConvexArea <= 45131.50
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,14,9,Solidity,0.004498571307747401,0.004498571307747401,0.9909560416022086,0.9909560416022086,Solidity > 0.99
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,15,8,Extent,-0.0008606564042483822,0.0008606564042483822,0.7618986623725961,0.7618986623725961,0.76 < Extent <= 0.79
decision_tree,Decision Tree,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,16,2,MajorAxisLength,0.0002660838105547792,0.0002660838105547792,283.11756862566284,283.11756862566284,253.07 < MajorAxisLength <= 296.52
decision_tree,Decision Tree,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,1,1,Perimeter,0.09343535796681696,0.09343535796681696,772.831,772.831,703.03 < Perimeter <= 793.88
decision_tree,Decision Tree,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,2,14,ShapeFactor3,0.05741487797135919,0.05741487797135919,0.6136628694882087,0.6136628694882087,0.58 < ShapeFactor3 <= 0.64
decision_tree,Decision Tree,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,3,10,roundness,-0.04680131238060327,0.04680131238060327,0.8800090299576121,0.8800090299576121,0.83 < roundness <= 0.88
decision_tree,Decision Tree,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,4,13,ShapeFactor2,-0.03503228275376588,0.03503228275376588,0.0016360871182572,0.0016360871182572,0.00 < ShapeFactor2 <= 0.00
